rpid,name,content,like,rcount
2727352427,阿类一个,当年华语乐坛是诸神之战，现在的华语居然在讨论惊雷是不是一首歌，唉,0,0
2724852253,西普羊砸,周杰伦那一年简直疯了……,0,0
2718953599,戾微uou,牛逼呀，都是金曲,0,0
2718838527,郑惟桐,杰伦又杀疯了,0,0
2706952154,极品烟民,那年住校在黑网吧用小水管在酷狗轮胎下歌，下了一个周六没有回家拿钱。饿了一个礼拜的肚子。[热词系列_害],0,0
2706767196,夏天还没来吗,凤凰传奇当初挺.....上榜了首许嵩的，我想起来了当初三巨头时代，那个时候我还想网咯歌手，跟明星的区别，没想到现在也算一个时代了，当初以为很正常甚至感觉，诶，这那个比差了一点点。。。。没想到到如今有点怀恋。。我的青春啊,0,0
2693397931,花怜LOVER,还有黑林俊杰的？？？我服了，在这里欣赏音乐不说别的，好好听歌不行吗？真素质感人,0,0
2668134134,雨下烨,看了一眼今天的歌单，惊雷。。。,0,0
2662872800,酷哒拉奈哒kiu拉,2007年，已经13年了，那时候大一，好怀念好怀念，好心酸,0,0
2662317670,happykobe24,前13我都一直听到现在,0,0
2645049498,大树下的老鼠精,为什么能少了萧亚轩？？？,0,0
2644921529,白桦树木,想买个mp3，把这些歌都下下来，一直听下去,0,0
2622495574,塞伯坦歌王,不知何时能造出时光穿越机，我要穿越回06、07年，找回我失去的青春！[笑],0,0
2617268897,虔南宅安,超爱《小小》,0,0
2612173369,账号已注销,周杰伦搁这来写年终总结的？,0,0
2589689074,沁馨园,都好好听啊这些歌,0,0
2589100187,小熊牌乐乐软糖,经历了鸡你太美和大碗宽面的洗礼，现在我想对凤凰传奇说一声对不起,0,0
2570901939,Lush0123,可能是因为我姐超喜欢王力宏，所以我也是从小到大没变过的男神就是王力宏！,0,0
2566491088,空落一世繁华,那时候我除了那几个有名的人，其他的基本上都是只知道歌不知道人，现在是只知道人不知道有啥歌,0,0
2561716414,声声乌龙弄吉,直到后来我们都还在对这个世界，充满期待。,0,0
2547384494,葵繁秋巷,02出生的我，07年才幼儿园大班，这里面好些都听过，现在还时不时地拿出来听,0,0
2546785852,日常取名困难,感觉安琪拉的好几首名曲都是比较励志鸡汤的，而其他歌手的大部分都是唱情爱的[tv_doge],0,0
2531976874,道歉有用还要钻戒干嘛,那个弹幕说放羊把羊丢了的你是要笑死我吗[喜极而泣][喜极而泣],0,0
2503179788,巨牙海民,听了全部，发现港台歌主题非常单一，全是情情爱爱的，很多是写得很好，也很好听，但总觉得总体格调其实还没大陆的高呢，大陆其实主题还丰富一些。,0,0
2486489459,小帮手在这里啊,！！！！！！,0,0
2485426384,郑惟桐的飞刀,可惜没有许嵩的,0,1
2482347941,Y丶她与梦皆失,这时候只有许嵩，剩下两个还早,0,0
2480882963,一呀呀呀呀呀呀呀呀呀呀,小时候不太喜欢周董，就喜欢jj.现在以前得歌都特么爱的不行[微笑],0,1
2476158567,jjsvxidbxueb,07年那一首定情曲的前奏,0,0
2474898039,zxhyyxy,现在，音乐付费了，我一开始也是觉得挺好的，这样保护了音乐制作人的利益就可以更高产，双赢。。结果呢？看看现在一年出几个能听的歌？想听老歌得去4-5个播放器里找，这还是初衷吗,0,0
2472746073,常木想要1米8,这人打牌全是王炸？[2233娘_困惑],0,0
2472327896,SkeletonCartel,那年我九岁,0,0
2463500187,天亮了睡觉了,家里堆了一堆vcd.dvd.碟片，磁带，随身听一堆……想想那时候零花钱全拿来买碟了…[笑哭][笑哭],0,0
2463477529,天亮了睡觉了,当年买不到正版VCD光碟，基本都是盗版,0,0
2463156699,怪咖陶西,滴   五打粉报道林俊杰的杀手我承认小学的时候中过毒以及飞儿乐团的月牙湾,0,0
2460713733,苏九荔,完了我全都会[笑哭][笑哭][笑哭],0,0
2460325130,落叶知秋的凉,居然没有青花瓷？哈哈了，07年的专辑啊,0,0
2459731865,头大的小宇,该来的谁也跑不掉，车门已焊死,0,0
2457260628,卩南熏,等等！老人与海和断桥残雪同年吗？我记得在断桥残雪之前已经出了好些年了,0,0
2455818555,月白流年苏景色丶,飞儿乐队，好像后面结婚生娃了。主唱换人了。记得后面IAN后面自己说自己孩子好像先天心脏病。,0,0
2455518544,至负宝,最后这首歌一响，预示着前面的都给👴死,0,0
2454579282,早睡早起早回家,该打马赛克的声音,0,0
2453626116,天马MENG,这批人现在都四十多了，，真是岁月无痕,0,0
2446066787,bili_99077221422,来了来了！,0,0
2446047907,bili_99077221422,全体起立！！！,0,0
2445873424,风中颤抖的二楞子,其实当是听Tank的专属天使是因为看剧喜欢的，结果偶然发现了他的歌曲——岚，就成了歌单里永远放不下的一首，无论怎么换手机，都要想尽办法下载,0,0
2443862121,大星球,刚看完06年……现在07年了,0,0
2440740269,小渔1337,我想给你投50个币 可是b站不许,0,0
2438314785,gongluck,如果，，，，能带带张瑾萱玩玩就好了[微笑],0,0
2438032488,Clean_ing,看着时间盘点，从60年代末—90年代美国人的意气风发，到新世纪十年港澳台的华语发力，到后来内地华语的迎头赶上，感觉时间真是个神奇的东西。,0,0
2432351215,猫娜丽莎,"想哭[委屈][委屈]
时间太残酷啦
我不想走
可是它还是使劲推我
使劲推我……",0,0
2421384166,腐笑的黑猫,终于内地歌手起来了,0,0
2416563220,wch924,我发现了什么宝藏up主！！！！！！太爱了,0,0
2407028334,账号已注销,顶,0,0
2403375531,葉惠美丶,有一说一，我觉得凤凰传奇牛得很,0,0
2396672084,入冬来,hhhhhhhhhhh内地的个好虎的感觉hhhhh,0,0
2395285303,小姜同学qa,打卡,0,0
2393990070,你才帅到掉渣呢,卧槽，这特么去KTV我能唱整个榜单,0,0
2393973473,肌壳聚糖,果断关注up,0,0
2392316218,账号已注销,凤凰传奇好好听！,0,0
2384975140,Lawrence-Tam1,還是粵語好聽,0,0
2384071339,rewdhthigdhh,起立[打call][打call][打call],0,0
2379983276,Vampire丶木,以前那才是周杰伦占据华语乐坛的半壁江山,0,0
2379358945,盼雪的夏天,请问，熊天平呢？？从87年到现在一首歌都没有啊？？,0,0
2374405019,多少阳光照暖心,这是我青春啊！想起了那时候偷偷喜欢的姑娘，终究还是没表白，终究是遗憾。,0,0
2370030941,最讨厌昵称神马地了,"开始听前：怎么才听过几首[囧]
开始听后：噢才几首没听过[呆]",0,0
2369796206,Mr丶Loh,2006過來的,0,0
2367925192,凊曦丶,王炸,0,0
2365815392,星星爱柚柚,呈现百花齐放，百家争鸣的大好河山啊！！！！😂😂😂😂😂,0,0
2364533596,偏是晴來渐暖,套马杆 套马杆,0,0
2362787813,梦幻恒王,"我就想说一句话，06、07这两年是音乐界的王炸吗？

怎么那么强！",0,0
2361107355,爱眨眼的薇尔莉特,注意，前方高能！！！！,0,0
2360070052,挚爱我雏,tm的，我为什么不早生十年（我98）,0,0
2359379120,太多难辨真假,是我想太多，你总争亚索,0,0
2356854576,smlz去世界赛吧,首首高能[抱拳][抱拳],0,0
2356480173,我需要sense精,自由飞翔是我们小学每次有活动的时候必放的一首歌,0,0
2356479106,我需要sense精,断桥残雪出来的时候，眼泪控制不住了，天呐，小时候真的是拿着我爸的手机循环播放，一遍又一遍,0,0
2354400411,我东兴乌鸦怕过谁,啊啊啊啊啊啊啊,0,0
2354393314,我东兴乌鸦怕过谁,别杀了！！！,0,0
2354340094,我东兴乌鸦怕过谁,哇哇哇他！,0,0
2354327802,我东兴乌鸦怕过谁,阿破克烈！,0,0
2350370516,CXC晨曦陈,人们意识越来越开放，越来越注重情感了。[滑稽],0,0
2348748896,柚念_,表白林俊杰！！！,0,0
2348217134,灼眼的喵帕斯,我一个01年的人，这些歌听的我一身鸡皮疙瘩，每次都不忍白嫖！,0,0
2338147920,沂水秀才,全程跟唱  是不是我老了,0,0
2333874340,阿芋爱喝奶茶,反复去世，都是我的童年,0,0
2329601693,候名,………………………………………………………,0,0
2319498287,大号小白,在这发基尼太美会不会被打,0,0
2319264937,西城24k纯帅12138,你的时间非常值钱,0,0
2318303234,随风逍遥红尘缘,都在开挂,0,0
2317826184,一级渣渣,这就是你一手都是王炸的理由？,0,0
2316258321,朱妙端,卧槽 断桥残雪07年的？？？,0,0
2314734917,谁看到了我的小狗,全听过 惊了 可是当时我还很小啊hhhh,0,0
2314237811,特雷泽盖冈萨雷斯,魏晨其实实力很强的，低调但是声音很有自己的特色，也是个喜欢健身的boy,0,0
2313906181,萌萌萌萌萌萌萌萌虎,我觉得白狐这好像跟原来的歌词不一样了啊,0,0
2308349710,林玖儿www,07年11月的一个晚上 一个晴天霹雳 天打五雷轰  在许多医生的万众瞩目下我诞生了！！！,0,0
2301297371,张之科,看不起我乌蝇哥的烦恼歌？？？,0,0
2299596842,JeniusT_T,当时初中几个人轮流比唱杀手。。  1.5倍速 2倍速都有。。。,0,0
2297755162,唯a1兔,别说我们那个年代的歌吊打现在的歌了..我妈那个辈的歌都吊打现在..现在的歌..真..一言难尽。我90,0,0
2297345403,风中乱头发,零七年，大家都多少岁了？我已20……,0,0
2288390755,SeokDN,太经典的回忆,0,0
2285133898,怎样才能娶到白客,港真，青花瓷是一首下至三岁上至八十岁都喜欢的歌，我身边有不少不喜欢周杰伦完全无感的人他手机里只有一首杰伦的歌就是青花瓷,0,0
2285119572,怎样才能娶到白客,杰伦你能瘦回去吗？,0,0
2281144969,打碟神父,07年的爱转角不上榜吗,0,0
2278392367,苏是BOSS,什么是好歌啊，是活到今时今日…,0,0
2277383583,账号已注销,哇这一年真的是绝了,0,0
2257936482,今天的几道依旧在神隐,封面进,0,0
2257847604,工藤兰orchid,这才是歌曲 好听也有意义 一听到就感觉记忆被拉回到了小学时期 现在有很多的网络神曲让我不懂为什么会火 是洗脑 但是听多了脑仁疼,0,0
2254041173,迅之唐俟,"现在真的天天都在听老歌
吹爆五月天周杰伦林俊杰罗志祥王力宏陈奕迅张杰潘玮柏胡彦斌蔡依林she张靓颖……",0,0
2253401000,legallller兔,害 真的 我歌单停留在那个年代了。。,0,0
2252606534,懒人逸,没有小刚的青花，差评,0,0
2252316828,我们的star1998,每一首歌都会唱，但已经忘记名字，就像那个夏天校园水池边的七里香飘落在你的制服和头发上，还记得那瞬间的感觉却记不得你的脸了，最后每次想起来心里面的那一丝丝甜，多年后我想这就是青春吧，再见了路小雨。😊,0,0
2251610115,Redamancysl,好歌怎么这么多，让现在的歌手怎么混,0,0
2251344840,孟姜女哭倒防御塔,我给币了，很多都是小时候听到歌，好怀念啊，因为现在没几首质量高的歌了,0,0
2250518437,丑时三刻溺水鬼,2007年，后弦在你这还是没有姓名....,0,0
2250182554,4级几级了,三巨头的歌呢，其实挺好听的，挺有好感觉得，非主流的年代,0,0
2247486888,大佬带我划水,三连关注已经按不住了[微笑],0,0
2247352983,莜尹丶,[笑哭]07比前面06更杀我好像，作为07才七岁的人,0,0
2246748274,溫生,牛仔很忙,0,0
2246583796,春田花花的玥宝,好几首让我想起劲舞团，打不过去！哎,0,0
2246528126,微笑却古天乐,04.05.06.07唉,0,0
2244069333,狂笑小丑,这里面有三首在我学校循环播放,0,0
2241620971,谁解其中味-,神曲,0,0
2241221488,洞庭ya,@南盐焗鸡,0,0
2240966843,jkouu,👴从04年一路疯过来的,0,0
2239818136,皑啓,近年来的感觉周兴哲的歌不错,0,0
2239489957,所以中午吃什么,周董青花瓷那段的画面是哪个电影想不起来了,0,0
2237003831,小猫咪的丸子,但好像没有看到邓紫棋，不过邓紫棋那时候还是新人,0,0
2229863744,kk1992-,爱情呼叫转移好像是06的吧,0,0
2227801936,灵魂在缠绕つ,哈哈,0,0
2227404796,白王QAQ,绝了，我告诉你你币没了！真的你币没了！！,0,0
2224556364,没必要别搞老实人,问 这一年周杰伦写了多少歌,0,0
2223147107,bili_99345112952,上一个投稿咋回事啊,0,1
2219887429,深蓝轨迹哦,神仙打架的年代，一想到2019年的鸡你太美，，简直别扭到极点,0,0
2218875255,雲静風亦清_颜灵兰,一零年之前华语乐坛都是神仙打架现在呢都是鸡儿太美和大碗吃面,0,0
2218743507,爱吃西红柿的小黄猫,闰土,0,0
2212126564,热海畔醉一碗,冰淇淋干杯？铃原爱蜜莉？,0,0
2211635112,bili_409841611,不是华语不如韩流 只是韩流越来越强 华语能打的还是老一辈歌手 这些人总有一天会唱不动的,0,0
2211144746,痛怎么仰,断桥残雪 空降17:32[微笑],0,0
2210984724,东北区扛把子,没有，信乐团的么？？一个没有？？？,0,0
2208405428,幸有明兮,原来我领导整天哼的“是谁的心呐～”那首歌叫月牙湾（￣▽￣）今天终于解开这个未解之谜了,0,0
2208343863,隐秘的黑猫,从2006年首首都是神曲过来的[doge],0,0
2207377487,shanimaxi,姿妈 炸出来了,0,0
2203148984,莉莉卡love,真的太强了，现在的是什么， 06-07年真的是诸神之战,0,0
2201270769,布鲁布鲁喵丷,李玖哲和tank现在都不知道去哪了。。。。突然就不见了,0,0
2200498376,拉上东方,以前的明星怎么都有辨识度呀？,0,0
2199203742,永远的神Uzi,牛逼,0,0
2198719645,山巅_睥睨,那个时候还没有移动互联网,0,0
2197199855,浪淘沙2021,现在孩子都三岁了，听着总觉得怪怪的。想想那时候，只要管好自己的年代，真的好怀念。。,0,0
2195371569,红尾巴的阿狸,每天开车打开电台，播的基本上都是我上学时候的歌……最近几年的金曲锐减啊,0,0
2194108432,N城小市民,怎么说呢，基本都是港台地区的，现在港台的歌质量不高！内地的……[微笑],0,0
2193279736,做那么做,！我,0,0
2192619032,只为遇见你伏笔,青花瓷是我认为王炸中的王炸，不出来不行咯,0,0
2192553226,换头怪鞠婧祎,嘿嘿，没有周传雄的青花,0,0
2191684664,1海皇1,表示竟然不是每首都听过[喜极而泣],0,0
2187861898,错觉SS,你们想不想曾经的人啊,0,0
2187732915,一路向北啦啦啦啦,青花瓷第一,0,0
2187389375,海北ZYP,当年的歌真能无限循环，现在的歌听多了闹腾[2233娘_大笑][2233娘_大笑],0,0
2187063267,丫丫怠,13杀,0,0
2185993116,Cizen54,你们（部分人）看到张杰，一口一个闰土，你们就是这样尊重人的??????弹幕礼仪就这样学的??？就算在网络上也要有个限度好不好？,0,0
2185989973,杏花包子o,先不说这里有多少歌是翻唱或抄袭外国的，全是台湾的明星啊，几乎没有大陆的明星。,0,0
2183941515,郁郁没有可爱多,太香了了[大哭][大哭][大哭][大哭][大哭][大哭][大哭],0,0
2183936029,大白兔奶猫喵喵喵,从03 04 04 05 06而来 ....居然都听过,0,0
2183934422,郁郁没有可爱多,我感觉我出不去了,0,0
2183075889,惊恐的豆荚,啊啊啊啊啊啊啊啊啊,0,0
2183075114,惊恐的豆荚,啊～我的,0,0
2182908214,是裸睡的天依哒,阿婆主其实一直都是在做一个收费歌单吧[无语],0,0
2182387524,猛男_是这样的,不三连不行了,0,0
2182378827,素白的你哎,wdnmd真就全局王炸啊,0,0
2181371936,一发入魂十连满花,张杰，真的这首歌现在成条件反射😂,0,0
2180936851,居小菌v,风吹麦浪 我以为是前几年的歌,0,0
2179539821,下雨的柠檬,【杰迷挑战】只听前奏就知道是杰伦哪首歌，你能做到么？来挑战吧av76760343,0,0
2177441898,Frank-Frank-F,dd,0,0
2177386253,灭世黄瓜,我活在幸福年代,0,0
2177169364,弎佰,怎么一到南拳妈妈那里就全都问号啊，不知道能不能就闭嘴，咋闭嘴那么费劲呗？还是说你怕别人以为你是哑巴？,0,0
2175767290,提灯照楚慈,跟我的记忆果然相似的 我记忆里就是王力宏出改变世界 蔡依林出日不落  还有中国话那一年，那一年之后，乐坛就有点……就是越来越现代化的水的感觉了。不知道怎么形容。反正就是那之后越来越彻底不是当初那个会勾起人回忆的时代了。色调都全变了。,0,0
2175387929,叶瓮,新一辈没人啊,0,0
2174939293,铃儿好可爱,月牙湾,0,0
2174475983,云卷爱大明,时间2019年，整个华语乐坛都在等待一个人，一个可以再次引领诸子百家的时代！期待！,0,2
2174471653,云卷爱大明,开局放王炸,0,0
2173162120,真的很饱了,许嵩也算是高中时代的王了,0,0
2172332791,吕难难,啊啊啊啊啊啊啊啊啊啊,0,0
2172313785,吕难难,啊啊啊啊啊啊啊啊啊啊,0,0
2171503180,汪苏泷的好宝子,王心凌那年好美啊,0,0
2169151806,夜暮骑士,我周董八杀反正 嘻嘻,0,0
2168422085,紮胤TiC,神仙打架,0,0
2168049220,一只秋甜犬,带戚哥玩儿的我必须三连,0,0
2167978625,怎么想起来了,前方高能！！！！,0,0
2166302119,阿骑lv1,当年我模仿凤凰传奇男声那几句呦呦呦现在想想真是够了,0,0
2165633001,flagTAT,(｀・ω・´),0,0
2165328484,赚钱乃大事,害 我的黄金曲库储备时期！！！,0,0
2164972825,转瞬即流年,被杀手炸出来了,0,0
2164872044,洛庄主,腾格尔:谁在呼唤，情深意长,0,0
2164760245,带带带师姐zm,南拳妈妈那里打？的都是龙鸣8，👴寻思牡丹江妹汀过也敢出来🗣️？,0,0
2164616894,Gemilet,第59个太埋汰了,0,0
2164402761,想做锦鲤2021,这些歌出来的时候我还在上小学，所以有几首歌没听过，但但大部分在我上初中的时候听的，时隔几年依然很火，都是耳熟能详的，这说明经典还是经典，真的是神仙打架,0,0
2163527635,撞色的蘑菇屋,有些歌没听过，但也蛮好听，过去的歌现在听来仿佛暂时的停留在十年前年少无忧无虑的时光里，我们从没停下脚步越走越远，回头看原来这些已经是10年的事了，,0,0
2162870499,小牛很皮,up主真棒,0,0
2162200605,阿拉德官方冒险家,全收藏就够了，自己慢慢搜集很麻烦，谢谢Up,0,0
2162094750,艾伦・耶鸽儿,建议把歌名放歌前面,0,0
2161686948,crikoko,许嵩清明雨上超经典,0,0
2160755639,星星等花开,……到张杰的哪儿怎么就闰土了？？？怎么你很潮？？？你很会打扮？？？？佛了,0,0
2160572384,YETTA_杨娴柳,黑糖玛奇朵我爱了！！！！！,0,0
2160502233,富婆减肥了吗,听歌的时候一直在想，这个歌这么多年了吗！这个也这么多年了吗！不可能，我不信！总觉得就是这几年的歌，我真的开始变老了π_π,0,0
2160247037,祭月Luka,听到最后一首居然还能记得rap歌词就那么接下去了(･∀･),0,0
2159892249,箱子鱼cat,0506年开始，中国音乐开始和世界接轨，乐风开始开放，新时代的音乐人压抑已久的灵感开始迸发，造就了现代华语乐坛最多样最活泼最经典的十年。。。就可惜我tm那时候太小了[笑哭],0,0
2159695816,苏砸熊啊,1000,0,0
2159341311,恒星的恒心Mayday,啊啊,0,0
2159234918,傲视在俗世下,这类型视频告诉我们，想白嫖，门都没有[笑哭],0,0
2159141859,青龙骑士雷恩L,tank不能说生不逢时，他还是很有实力的，是他自己退出的，好像是因为有心脏病,0,0
2159037860,LuLuyeahyeah,林峰！！,0,0
2156989045,一只潇潇鸟,以前真的是什么大家，那个时候的歌曲音乐人也比现在纯粹,0,0
2156966986,还搁这查成分呢,u1s1嗷，凤凰传奇的歌虽然感觉俗，但是是真的洗脑，真的听一遍就忘不了,0,1
2156763629,文子欢,花儿,0,0
2156558712,彡沈奕,想起小时候嘴里哼着双截棍，又蹦又跳走在路上，无拘无束的日子,0,0
2155985839,公子墨明,许嵩后期的歌，还是要有一定欣赏能力的。,0,0
2155171203,红游采荷,我的歌词本啊,0,0
2155098845,丿夜月雪,"就算当年的凤凰传奇唱的土味情歌,也能吊打现在.[无语]",0,1
2154976720,叫我小润就好了,我记得，当年第一次听《天使的翅膀》是在课外物理班老师的手机铃声，我和同学都觉得这个歌很好听，就轮番用我们的手机给老师打电话，然后记下歌词，找到了这首歌。时间真的过得好快啊！,0,0
2154927216,这小子忒帅,这种up不火？不比那些乱BB的营销号好多了？,0,0
2154827871,啵啵奶绿21,看弹幕就知道，偏见多可怕，阴阳怪气的讲话。,0,0
2154657385,虚空之鹰,这视频就像打一把LOL，开局起手1血队友偷掉对面的红蓝BUFF，结果最后被人打爆了自己的水晶,0,0
2154514890,贾斯丁比博燃,现在这些歌就像古董，都找不到地方下载。。,0,0
2154305630,日初呦,如果我变成回忆,0,0
2154186967,秋枫夜火,我会告诉你们我7岁看到jj的杀手的mv然后多了一个童年阴影吗,0,0
2154143633,不倒翁布倒翁,金莎许嵩的歌绝了,0,0
2153987247,秋艾艾的橘子,诸神之站的年代，好多歌依然活跃在街店。鸡你太美想成为街歌，门店表示快滚犊子吧,0,0
2153964292,大叔是美好的,我就不懂这种视频有啥好看的，不就是把之前发过比较火的歌重新发一遍？这也有人看？？真香[滑稽][滑稽],0,0
2153437024,husimar,周传雄呢？？！！,0,0
2151717867,Lin酱超不怕的,基本上都是心里的白月光啊，王炸之炸了又炸！）重点表白五月天,0,0
2151611349,奶瓶里的香袜子,玫瑰花的葬礼也是这年,0,0
2151336355,风袅汐,当年诸神之战随便一首都是无敌的，现在没有几首了,0,0
2147161473,牧槿浠,突然发现自己高中时代天天听街歌哈哈哈哈,0,1
2146671268,薄荷さん,jj的歌好少啊,0,0
2146133309,1983-年小巷_,西届呢[呆]当年也挺火的鸭,0,0
2145860768,其声咕咕然也,感谢我的童年都是这些好歌,0,0
2145134359,秋冉冉,阿婆克烈是什么？,0,0
2144471633,FullBreast,"今年会唱的歌共有23/60,又是高产的一年呢。",0,0
2142636695,扬琴小王子,日不落,0,0
2141939982,Nothingqianr,说实话水平已经比前两年下降了,0,0
2141103441,心领神会心,好多是回忆！有些是近几年才第一次听，也蛮火的,0,0
2139971188,纳萨力克刽子手,没有蓝色土耳其？[傲娇],0,0
2137006757,叫我小文哥,真的，这年神仙很多,0,0
2136516935,你打对抗像铁根,嵩哥第一次发声[喜欢],0,0
2134764053,伊瓦瓦,五年级 月牙湾  黑糖秀 我怀念的 老人与海,0,0
2134716527,无敌夫子大人,剪辑什么鬼,0,0
2134267118,李菜菜有点暴躁,我的妈呀，高中的记忆啊,0,0
2134191514,次元变化万物皆萌,这时候的我已经初中了.我究竟有多老.不知不觉.已经是个半死之人了[大哭],0,0
2133881993,无作业一身轻_,唉   老了,0,0
2131991982,hahaha木木,周传雄的歌也很好的,0,0
2131856400,飞奔的玛丽,QQ音速,0,0
2130107016,王若今,你们腰可以啊，不像我，一直站着听,0,0
2128377745,好激动,老了,0,0
2127627844,啊Genn呀,作为粤语地区人民希望弹幕还是友好点吧……不要是个hk歌手就刷huangshi…,0,0
2126629002,请安静点请安静点,凤凰传奇真的很厉害啊，哈哈,0,0
2125199413,LP丿小公园,到了日不落这，突然炸出一片死肥宅，我不禁和他们一起喊出： 阿婆克列！！！！！,0,0
2124866062,蕙菁宝宝,有没有网易云歌单,0,0
2124792543,35418129172_bili,广场舞从此崛起,0,0
2124710365,枝江娱乐的小驼,凤凰传奇首首神曲，不是广场舞就是动感车载,0,0
2124027342,春宵苦短日千金,肥胖是会呼吸的痛,0,0
2122063466,2007年夏天,2007年对我来说是特别的一年，那年我还有朋友，之后我再没有朋友，没人交流，也没开心过。。。,0,0
2121498911,内の執事は_有能だ,金莎好久没出来了感觉，能不能来上蒙面歌王啊,0,0
2120417250,风荷柳,那年我小学[捂脸]不过这些歌成了我高中mp3的主力,0,0
2120263363,魔哒法斯,从04年看到07年，才反应过来投币点赞，对不住了，不想在点回去，因为要听歌[doge],0,0
2120254203,知天易-_-,一切都像在昨天[委屈],0,0
2120183178,晕晕不晕y,为了买mp4,0,0
2120125198,老謀子,我站着21分钟了！全是全体起立,0,0
2120086767,老謀子,人生不值得，我想倒退十五年重来,0,0
2120079670,bili_40968371718,好爱吧,0,0
2120073097,老謀子,我审美就停在这里了[笑哭],0,0
2119859413,4396永不放7,妈耶，神仙打架,0,0
2119467924,我拿着棋盘,穷开心是唐山买十三香的那个改编过来的，小小的纸儿啊，四四方方,0,0
2118912255,哆啦_H梦,弹幕高雅的很噢[吐],0,0
2115775908,SWzdhbggm,我97的，印象中从许嵩那一代以后，我就基本没有特别喜欢的新歌手了，也开始回听以前的歌了。许嵩巅峰过了以后，就零零散散的听一首有一首突然流行的当代神曲，不过没有以前的歌内味儿了。,0,0
2114056746,南_乡,那时候6年级，还没开始听苏打绿，eason和五月天。,0,0
2114056215,南_乡,那时候六年级,0,0
2113851448,爱意可期,17张牌你能秒我？,0,0
2113580167,诗罄画臆,大张伟自己都承认抄袭，不配上榜,0,0
2113278498,樱花树下葬着尸体,唉，想念当年跑到黑网吧拿着个mp3下歌的日子。,0,0
2113115747,老狼酱,杰伦出第一张专辑是就觉得这个人不简单,0,0
2112919066,HQC清晨,大部分很普通吧，只是歌手出名而已。。。up你选的都是些什么歌,0,2
2111623238,秘北,杰伦的歌基本都收费听也收费，现在只有五月天陪我了,0,0
2111472940,时间肆深海-,@孙笑川258 建议都唱一遍,0,0
2111322254,大好時光,日不落,0,0
2111299601,90后怀旧小白,2007年，上初二。开始长大学会思考的年纪。感谢总结，许多歌曲都让我想起了似水流年。也希望能总结08年和09年的。,0,0
2111117403,当如此淋漓尽致,up主搬到网易云或者QQ音乐呗，我铁定粉[害羞],0,0
2110872001,肥杰伦伦伦,当年台湾，香港乐坛横扫。现在鸡你太美横扫中国,0,0
2110685761,努力做一回分子,能不能哪个公司买下版权啊，会员不是问题,0,0
2109104781,ya永远自由,周董牛逼！！,0,0
2108361289,子陵的蔷薇,up主:站住，硬笔，点赞全留下来，硬笔要2个，点赞上首页，不然你就不要想出去。,0,0
2108177119,饿哦--,到现在来来回回还是那几个歌手,0,0
2108162194,23512158746_bili,现在的华语乐坛实力真的在下降,0,0
2108122149,枯桥只影,up主你是要让我猝死，先关注了再说,0,0
2107647981,不会弄疼你的,杰伦你不要喝奶茶了!,0,0
2106174279,poookio,原来我日常里哼的歌都是04、05、06、07的歌[调皮][调皮][调皮]，真的经典又好听,0,0
2105922822,别人的才是最好,我刚从06年那边过来,0,0
2105877549,SAVEAFISH钓具,评论里说非主流的给爷整笑了 方面听的要死要活现在说非主流,0,0
2105669703,要爱歌歌吖,跪了,0,0
2105591859,遇见沙雕,不只歌曲07年疯狂！你看06.05哪年不疯狂？再看电视剧电影哪个不经典？以至于现在00后也听以前的歌看以前的片。不是以前疯狂是现在都太差了。这么多年就没几个歌像以前一样成为经典。,0,0
2104786806,彩虹直至蓝白,牛逼,0,0
2104765898,彩虹直至蓝白,医生,0,0
2104754134,爱写歌编曲的毛毛虫,才发现华语乐坛巅峰无论是歌手还是词曲作者还是编曲或者歌手，都来自台湾,0,0
2104728510,骑牛闯江湖,07年比04～06差了不少，此后一年不如一年了。现在华语乐坛都是什么宽碗拉面之流了。,0,0
2104605517,小电影研究员,80 90耳朵是真幸福 00 10后只剩鸡你太美 98K了,0,0
2104446823,大马克,时间也过得太快了 我还记得 寝室里 还有听歌鄙视链，杰伦粉和俊杰粉激情对喷。,0,0
2104109783,十块钱收下了,张杰作为歌手挺好的啊，到了他弹幕怎么回事？,0,0
2103436503,上原君妙计安天下,白嫖失败,0,0
2102185918,大龙l,那些年，都是神一样年代，而且我们很快乐,0,0
2101879803,芯如雨下,众所周知，08年以后再无华语乐坛,0,0
2101572492,小小电饭锅,QQ爱，该死的温柔马天宇，不怕不怕,0,0
2101343374,乙叔_,那年我18，玩CS巅峰时期的我,0,0
2101319202,卖女孩的小绵羊,能不能做成金曲合集放在音乐播放软件上啊。,0,0
2100953341,哈哈哈嗝大魔王,那年我初二[大哭]，中午吃饭电台就播这些[无语]，不知不觉就老了,0,2
2100789373,像雾像雨又像风呀,该来的总会来,0,0
2100482493,都安DAWN,啊啊啊啊五月天！,0,0
2100414896,西康路大迫杰,嵩鼠有脾气,0,0
2099914985,醉了666,以前真是神仙打架,0,0
2099895537,糖稀鸭,为啥没有花儿乐队,0,1
2099855473,是毛栗子阿,网易云歌单呢 还不麻溜放出来|･ω･｀),0,0
2099762642,硬币太多没地方用啊,绝种绝,0,0
2099622223,懒得上山打虎的武松,收藏一波，现在在KTV找个太难了,0,0
2099361918,花茶和你,有人说高雅不是装的，孙子才是，很对，还土，装什么高雅，什么是不土？一年出不了几首能听的歌或者都是摇滚是不土？,0,0
2099346993,杰米杰米杰米杰米,哭了,0,0
